Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_0419443097971251;0.1389;0.1260;0.2000;0.1000;0.1000;0.0357;0.0357;0.0714;0.0179;0.7068;0.5348;0.0230;0.7435;0.5466;1;2;TF-IDF
ID_0128689067297674;0.7815;0.6560;0.8000;0.8000;0.7000;0.0833;0.1667;0.2917;0.1459;0.6590;0.6378;0.2399;0.7067;0.6846;8;14;TF-IDF
ID_4259402010746015;0.1100;0.1850;0.2000;0.1000;0.2000;0.0476;0.0476;0.1905;0.0159;0.7500;0.5165;0.0409;0.7973;0.5697;1;4;TF-IDF
ID_9279262545449206;0.3538;0.3713;0.2000;0.5000;0.4500;0.0278;0.1389;0.2500;0.0567;0.6379;0.6359;0.1062;0.7672;0.6572;5;10;TF-IDF
ID_2876196606157039;0.3637;0.4972;0.4000;0.3000;0.4000;0.1176;0.1765;0.4706;0.1076;0.8300;0.6831;0.2292;0.8300;0.6762;3;8;TF-IDF
ID_6638697951841821;0.2201;0.3567;0.2000;0.1000;0.3500;0.0435;0.0435;0.3043;0.0435;0.7551;0.6308;0.1180;0.8776;0.6451;1;7;TF-IDF
ID_0574758575822571;0.1389;0.2305;0.2000;0.1000;0.2500;0.0303;0.0303;0.1515;0.0152;0.5142;0.7319;0.0410;0.8066;0.6646;1;5;TF-IDF
ID_2253678905578777;0.4656;0.4653;0.8000;0.5000;0.4500;0.1053;0.1316;0.2368;0.1066;0.9375;0.6380;0.1572;0.9444;0.6142;7;13;TF-IDF
ID_8884263402852992;0.0759;0.2113;0.0000;0.1000;0.1500;0.0000;0.1111;0.3333;0.0185;0.8308;0.5315;0.0625;0.8923;0.5631;3;5;TF-IDF
ID_3669511350633933;0.2046;0.2638;0.2000;0.2000;0.3000;0.0357;0.0714;0.2143;0.0208;0.9273;0.6224;0.0571;0.9455;0.6456;3;7;TF-IDF
ID_1046967561370777;0.1985;0.1895;0.2000;0.1000;0.0500;0.0909;0.0909;0.0909;0.0303;0.7297;0.6426;0.0303;0.7432;0.6359;1;1;TF-IDF
ID_7927685281122435;0.2364;0.3660;0.6000;0.4000;0.5000;0.1111;0.1481;0.3704;0.0840;0.7500;0.5918;0.1902;0.8359;0.6479;4;10;TF-IDF
ID_3900177177421722;0.5641;0.5045;0.4000;0.5000;0.3500;0.1000;0.2500;0.3500;0.1611;0.9625;0.4137;0.1962;0.9625;0.5336;6;9;TF-IDF
ID_6341248082936350;0.0000;0.1000;0.0000;0.0000;0.1500;0.0000;0.0000;0.0732;0.0000;0.4118;0.4539;0.0078;0.5294;0.5846;0;3;TF-IDF
ID_8634866589762862;0.1641;0.1265;0.2000;0.2000;0.1000;0.0526;0.1053;0.1053;0.0414;0.5079;0.5613;0.0414;0.7680;0.6258;2;3;TF-IDF
ID_8906707362461289;0.0576;0.1055;0.0000;0.1000;0.1000;0.0000;0.1667;0.3333;0.0208;0.4688;0.5990;0.0465;0.6875;0.6881;1;2;TF-IDF
ID_7913302545613108;0.5779;0.5033;0.4000;0.6000;0.3500;0.1250;0.3750;0.4375;0.2178;0.5915;0.6559;0.2408;0.6690;0.7124;6;7;TF-IDF
ID_2329499237357364;0.2629;0.3021;0.4000;0.2000;0.2000;0.1333;0.1333;0.2667;0.0778;0.7898;0.6438;0.1051;0.8636;0.6544;3;5;TF-IDF
ID_0717367953543712;0.4515;0.4928;0.4000;0.3000;0.2000;0.2222;0.3333;0.4444;0.2698;0.8378;0.7204;0.3069;0.8649;0.7104;3;4;TF-IDF
ID_5118629875846648;0.5482;0.4287;0.4000;0.5000;0.3500;0.0741;0.1852;0.2593;0.1220;0.3718;0.6013;0.1527;0.7197;0.6002;5;8;TF-IDF
ID_0484982277336205;0.2083;0.1668;0.0000;0.3000;0.2000;0.0000;0.0714;0.0952;0.0164;0.6823;0.5906;0.0212;0.7653;0.5518;3;4;TF-IDF
ID_2602949498335989;0.2351;0.2745;0.4000;0.4000;0.4000;0.0625;0.1250;0.2500;0.0542;0.8172;0.6675;0.1094;0.8891;0.7497;4;9;TF-IDF
ID_5923720330718235;0.3846;0.4757;0.8000;0.4000;0.5000;0.1481;0.1481;0.3704;0.1006;0.7876;0.6903;0.2040;0.8407;0.6618;5;11;TF-IDF
ID_6646435354431954;0.0628;0.0703;0.2000;0.1000;0.0500;0.0909;0.0909;0.0909;0.0303;0.5556;0.5651;0.0303;0.6993;0.5911;1;2;TF-IDF
ID_2121686219033754;0.2715;0.1893;0.4000;0.4000;0.2500;0.0588;0.1176;0.1471;0.0627;0.6067;0.6343;0.0705;0.6292;0.6376;4;5;TF-IDF
ID_0517841867884236;0.6805;0.5739;0.6000;0.6000;0.5500;0.0625;0.1250;0.2292;0.1019;0.9476;0.6654;0.1593;0.9634;0.6878;6;11;TF-IDF
ID_6562497517787376;0.6408;0.5800;0.6000;0.6000;0.5500;0.0833;0.1667;0.3056;0.1359;0.7505;0.5678;0.2247;0.8239;0.5766;6;12;TF-IDF
ID_5552833362200954;0.5510;0.4547;0.6000;0.5000;0.3500;0.1200;0.2000;0.2800;0.1329;0.4944;0.5511;0.1762;0.5562;0.6240;5;7;TF-IDF
ID_0914668307033301;0.3312;0.3198;0.2000;0.2000;0.1500;0.0714;0.1429;0.2143;0.0918;0.8847;0.6033;0.1037;0.9172;0.6142;2;4;TF-IDF
ID_1990435630619505;0.2080;0.1774;0.4000;0.3000;0.1500;0.1000;0.1500;0.1500;0.0667;0.8214;0.5002;0.0667;0.8929;0.5874;3;5;TF-IDF
ID_4962820320879891;0.6431;0.5831;0.8000;0.6000;0.6000;0.0889;0.1333;0.2667;0.0987;0.7245;0.5571;0.1761;0.8189;0.6147;6;12;TF-IDF
ID_0084300900034108;0.1636;0.2266;0.0000;0.2000;0.2000;0.0000;0.1053;0.2105;0.0219;0.7570;0.7373;0.0480;0.7944;0.7376;3;5;TF-IDF
ID_1888879974374014;0.6313;0.5213;0.6000;0.6000;0.5000;0.0882;0.1765;0.2941;0.1239;0.6919;0.6927;0.1793;0.7454;0.7025;6;10;TF-IDF
ID_3061734732654188;0.2954;0.3626;0.4000;0.5000;0.5000;0.0833;0.2083;0.4167;0.0966;0.5000;0.5913;0.2000;0.5435;0.6351;5;10;TF-IDF
ID_3594651355252245;0.4153;0.3855;0.6000;0.3000;0.2500;0.1429;0.1429;0.2381;0.1079;0.5932;0.6291;0.1387;0.6912;0.6643;3;6;TF-IDF
ID_0095550072802463;0.2113;0.2011;0.2000;0.3000;0.2000;0.0625;0.1875;0.2500;0.0789;0.4409;0.6484;0.0936;0.6075;0.6641;3;4;TF-IDF
ID_2658762200370578;0.1310;0.1073;0.2000;0.1000;0.0500;0.0625;0.0625;0.0625;0.0156;0.2948;0.6578;0.0156;0.3931;0.6876;2;2;TF-IDF
ID_0700137809969252;0.3102;0.3792;0.4000;0.3000;0.3500;0.0952;0.1429;0.3333;0.0468;0.6120;0.6743;0.1206;0.7573;0.6997;4;10;TF-IDF
ID_2713375538068664;0.1534;0.1947;0.0000;0.2000;0.1500;0.0000;0.1538;0.2308;0.0282;0.6826;0.6865;0.0447;0.8174;0.6514;2;4;TF-IDF
ID_6019754377229990;0.0663;0.2298;0.0000;0.1000;0.3000;0.0000;0.0286;0.1714;0.0032;0.6855;0.5897;0.0429;0.8038;0.6197;1;7;TF-IDF
ID_1601050225496140;0.5960;0.5620;0.6000;0.5000;0.5000;0.1000;0.1667;0.3333;0.1256;0.6737;0.4158;0.2116;0.7684;0.4446;6;11;TF-IDF
ID_5957855817378897;0.2367;0.1877;0.4000;0.4000;0.2500;0.0667;0.1333;0.1667;0.0544;0.4564;0.6482;0.0696;0.5726;0.7172;4;5;TF-IDF
ID_1349279406406034;0.0704;0.1320;0.0000;0.1000;0.1500;0.0000;0.0556;0.1667;0.0062;0.6500;0.6062;0.0219;0.7250;0.6451;3;5;TF-IDF
ID_8992951405803858;0.3341;0.3624;0.6000;0.3000;0.3500;0.1500;0.1500;0.3500;0.0883;0.5360;0.6978;0.1588;0.7122;0.6826;3;8;TF-IDF
ID_8555278845050226;0.5068;0.3420;0.4000;0.4000;0.2500;0.0526;0.1053;0.1316;0.0789;0.5827;0.7044;0.0872;0.7362;0.6837;4;5;TF-IDF
ID_3784957422020764;0.0784;0.1384;0.0000;0.1000;0.2000;0.0000;0.0294;0.1176;0.0049;0.5587;0.5812;0.0205;0.6655;0.6012;1;4;TF-IDF
ID_2747150211073176;0.4432;0.4435;0.6000;0.5000;0.5000;0.0833;0.1389;0.2778;0.1123;0.7820;0.7056;0.1873;0.8507;0.7014;6;11;TF-IDF
ID_1290711673273506;0.3595;0.3825;0.4000;0.4000;0.3000;0.0870;0.1739;0.2609;0.1116;0.8042;0.5329;0.1451;0.8677;0.6185;4;6;TF-IDF
ID_2402401592333107;0.0932;0.1682;0.0000;0.1000;0.1500;0.0000;0.0625;0.1875;0.0089;0.6811;0.6434;0.0283;0.7514;0.6361;2;5;TF-IDF
ID_0036129846822289;0.5232;0.4979;0.6000;0.4000;0.4500;0.1071;0.1429;0.3214;0.1161;0.6952;0.6291;0.2046;0.7762;0.6018;4;9;TF-IDF
ID_7937368027614414;0.2796;0.3370;0.4000;0.4000;0.3500;0.0690;0.1379;0.2414;0.0837;0.6014;0.5707;0.1188;0.7113;0.5667;6;12;TF-IDF
ID_9065501029560884;0.3231;0.3478;0.4000;0.3000;0.2500;0.0833;0.1250;0.2083;0.1042;0.3319;0.6950;0.1268;0.6213;0.7427;4;6;TF-IDF
ID_6886593430683676;0.4880;0.3909;0.6000;0.3000;0.2500;0.1364;0.1364;0.2273;0.1364;0.5041;0.4315;0.1613;0.6667;0.5489;5;8;TF-IDF
ID_9362686215096702;0.4881;0.5031;0.6000;0.6000;0.6000;0.0667;0.1333;0.2667;0.0791;0.5726;0.5774;0.1516;0.7834;0.5911;6;13;TF-IDF
ID_3746397954560718;0.3592;0.3791;0.6000;0.3000;0.2000;0.2308;0.2308;0.3077;0.1744;0.5745;0.6457;0.1925;0.5745;0.6903;5;7;TF-IDF
ID_5006741787749124;0.6598;0.6637;0.4000;0.4000;0.3000;0.1818;0.3636;0.5455;0.2571;0.5603;0.6817;0.3142;0.7234;0.7123;4;7;TF-IDF
ID_7199755730477708;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5150;0.6957;0.0000;0.5451;0.6928;0;0;TF-IDF
ID_5969636750048659;0.1030;0.2656;0.0000;0.1000;0.2000;0.0000;0.0769;0.3077;0.0077;0.6143;0.6182;0.0542;0.7245;0.6224;4;10;TF-IDF
ID_4670907354729674;0.1149;0.1910;0.2000;0.2000;0.1500;0.1111;0.2222;0.3333;0.0648;0.7333;0.6599;0.0824;0.7833;0.6517;2;3;TF-IDF
ID_1616204547689304;0.1420;0.0943;0.0000;0.2000;0.1000;0.0000;0.1053;0.1053;0.0193;0.8154;0.5573;0.0193;0.8632;0.5895;2;2;TF-IDF
ID_0560039556461253;0.4189;0.4564;0.4000;0.5000;0.6000;0.0400;0.1000;0.2400;0.0478;0.7861;0.4650;0.1298;0.9146;0.6150;5;12;TF-IDF
ID_3455204481678421;0.6294;0.5523;0.6000;0.6000;0.5000;0.0789;0.1579;0.2632;0.1112;0.8703;0.4961;0.1744;0.9165;0.5532;6;10;TF-IDF
ID_8938461112152405;0.4228;0.4370;0.4000;0.4000;0.4000;0.0800;0.1600;0.3200;0.1027;0.5948;0.5817;0.1665;0.8491;0.5840;5;9;TF-IDF
ID_5061261000226463;0.4374;0.3580;0.4000;0.4000;0.2500;0.0909;0.1818;0.2273;0.0851;0.7057;0.5173;0.1058;0.8138;0.6291;4;6;TF-IDF
ID_8643734175886873;0.1937;0.2908;0.4000;0.4000;0.4000;0.0714;0.1429;0.2857;0.0633;0.7000;0.6800;0.1221;0.7750;0.6361;4;8;TF-IDF
ID_8797735093080763;0.4722;0.4116;0.4000;0.4000;0.3500;0.0769;0.1538;0.2692;0.0987;0.3387;0.7632;0.1447;0.7258;0.7633;4;7;TF-IDF
ID_2302314954133011;0.1466;0.2424;0.0000;0.2000;0.2500;0.0000;0.0870;0.2174;0.0135;0.7105;0.5777;0.0474;0.7588;0.5538;2;6;TF-IDF
ID_7561487411080800;0.5389;0.5573;0.8000;0.4000;0.5000;0.0976;0.0976;0.2439;0.0866;0.9290;0.6448;0.1538;0.9398;0.6804;4;10;TF-IDF
ID_9080862012369372;0.3520;0.3786;0.2000;0.4000;0.2500;0.1111;0.4444;0.5556;0.1563;0.7000;0.6470;0.1959;0.8222;0.6346;4;8;TF-IDF
ID_2938011667744143;0.6141;0.5642;0.6000;0.6000;0.5500;0.0638;0.1277;0.2340;0.0863;0.8241;0.6442;0.1549;0.8549;0.6284;6;12;TF-IDF
ID_1455327138239823;0.3052;0.3037;0.4000;0.2000;0.2500;0.0690;0.0690;0.1724;0.0483;0.5484;0.5501;0.0752;0.7298;0.6419;2;5;TF-IDF
ID_4548734294382889;0.1942;0.3174;0.2000;0.3000;0.4500;0.0250;0.0750;0.2250;0.0196;0.6055;0.6604;0.0827;0.6106;0.7056;4;10;TF-IDF
ID_7930540518087267;0.2372;0.2542;0.6000;0.3000;0.3000;0.1304;0.1304;0.2609;0.0833;0.7883;0.5454;0.1336;0.8600;0.6164;3;6;TF-IDF
ID_3852736184581900;0.1732;0.2802;0.2000;0.2000;0.4000;0.0357;0.0714;0.2857;0.0208;0.7778;0.6310;0.0935;0.8148;0.6148;2;8;TF-IDF
ID_7591029585871788;0.5438;0.5857;0.6000;0.4000;0.4000;0.2000;0.2667;0.5333;0.2178;0.8222;0.5166;0.3366;0.8444;0.5839;5;9;TF-IDF
ID_6712204853062196;0.3996;0.4649;0.6000;0.3000;0.4000;0.1034;0.1034;0.2759;0.0948;0.7500;0.5295;0.1679;0.8750;0.5776;3;8;TF-IDF
ID_6644811083291335;0.4559;0.5663;0.6000;0.4000;0.5500;0.1200;0.1600;0.4400;0.1378;0.8924;0.5640;0.2838;0.9494;0.6170;4;11;TF-IDF
ID_9092587237114334;0.4166;0.3364;0.4000;0.4000;0.3000;0.0606;0.1212;0.1818;0.0719;0.4678;0.6364;0.0909;0.5635;0.6369;4;6;TF-IDF
ID_3551809247862378;0.1193;0.1075;0.2000;0.1000;0.0500;0.1250;0.1250;0.1250;0.0250;0.5164;0.6147;0.0250;0.6557;0.6644;1;1;TF-IDF
ID_8739431159426389;0.5580;0.3753;0.8000;0.5000;0.2500;0.1143;0.1429;0.1429;0.1286;0.5761;0.6465;0.1286;0.6471;0.6680;6;9;TF-IDF
ID_7050638697696950;0.3635;0.3078;0.4000;0.4000;0.3000;0.0952;0.1905;0.2857;0.0813;0.5823;0.6595;0.1111;0.7152;0.6760;6;8;TF-IDF
ID_3781815204303241;0.1795;0.2181;0.2000;0.2000;0.2000;0.0370;0.0741;0.1481;0.0216;0.5856;0.5414;0.0396;0.7264;0.5925;2;4;TF-IDF
ID_3394181280355442;0.0886;0.1157;0.0000;0.1000;0.1000;0.0000;0.0714;0.1429;0.0089;0.2874;0.6253;0.0179;0.4102;0.6161;4;7;TF-IDF
ID_6293663565260182;0.2130;0.2504;0.2000;0.2000;0.2500;0.0588;0.1176;0.2941;0.0412;0.8127;0.5919;0.0786;0.8564;0.5557;3;7;TF-IDF
ID_0611351138131709;0.6771;0.6358;0.8000;0.7000;0.5500;0.1538;0.2692;0.4231;0.2447;0.8690;0.6148;0.3356;0.8759;0.6623;7;12;TF-IDF
ID_7583826391876379;0.2383;0.3017;0.2000;0.3000;0.3000;0.0385;0.1154;0.2308;0.0308;0.7895;0.6135;0.0700;0.9079;0.6235;4;8;TF-IDF
ID_0059762188104357;0.4959;0.4563;0.8000;0.6000;0.4500;0.1600;0.2400;0.3600;0.1946;0.8710;0.5352;0.2604;0.9355;0.5957;6;10;TF-IDF
ID_4787380927153288;0.3630;0.3937;0.4000;0.5000;0.5500;0.0455;0.1136;0.2500;0.0552;0.7445;0.6591;0.1297;0.8170;0.6573;7;14;TF-IDF
ID_4470314114687099;0.6391;0.5210;0.6000;0.6000;0.4500;0.0938;0.1875;0.2812;0.1499;0.7177;0.6287;0.2022;0.7763;0.6471;6;9;TF-IDF
ID_4594174520904857;0.3500;0.2641;0.2000;0.3000;0.2500;0.0323;0.0968;0.1613;0.0491;0.8431;0.6288;0.0648;0.9020;0.6957;3;5;TF-IDF
ID_1537768249023926;0.3282;0.2857;0.2000;0.3000;0.2500;0.0417;0.1250;0.2083;0.0712;0.2945;0.6327;0.1024;0.5382;0.7425;3;9;TF-IDF
ID_2515147908021339;0.5326;0.5209;0.6000;0.5000;0.5000;0.0612;0.1020;0.2041;0.0765;0.8586;0.6638;0.1294;0.8586;0.6786;5;10;TF-IDF
ID_4463851260628939;0.3715;0.2761;0.4000;0.3000;0.2000;0.0606;0.0909;0.1212;0.0525;0.7010;0.4554;0.0612;0.7108;0.4896;3;4;TF-IDF
ID_1103843322667635;0.3677;0.3473;0.6000;0.4000;0.3500;0.0909;0.1212;0.2121;0.0737;0.6489;0.6319;0.1085;0.7481;0.6390;4;8;TF-IDF
ID_0351531509597193;0.1584;0.2769;0.2000;0.2000;0.3500;0.0278;0.0556;0.1944;0.0125;0.6204;0.6623;0.0550;0.7737;0.6851;2;7;TF-IDF
ID_5436929276473133;0.8116;0.5913;0.8000;0.8000;0.5000;0.0851;0.1702;0.2128;0.1403;0.8915;0.4453;0.1633;0.9341;0.5751;8;10;TF-IDF
ID_2019624495480547;0.6567;0.5934;1.0000;0.8000;0.5000;0.1250;0.2000;0.2500;0.1859;0.5494;0.4899;0.2134;0.7160;0.6797;8;10;TF-IDF
ID_0101573130155769;0.3372;0.3816;0.4000;0.4000;0.4000;0.0870;0.1739;0.3478;0.0710;0.8846;0.4881;0.1564;0.9487;0.5466;4;8;TF-IDF
ID_1759328747578795;0.1478;0.1897;0.0000;0.2000;0.2000;0.0000;0.1176;0.2353;0.0245;0.2415;0.5197;0.0473;0.5932;0.6701;2;4;TF-IDF
ID_7396818382676736;0.4320;0.4422;0.6000;0.5000;0.4500;0.0882;0.1471;0.2647;0.0765;0.8271;0.5394;0.1401;0.8856;0.5378;5;9;TF-IDF
ID_2382469130424035;0.6143;0.5440;1.0000;0.7000;0.6000;0.1220;0.1707;0.2927;0.1553;0.8278;0.4747;0.2343;0.8477;0.5614;8;13;TF-IDF
ID_1433102143096276;0.1607;0.2118;0.2000;0.2000;0.1500;0.0909;0.1818;0.2727;0.0364;0.7439;0.4486;0.0612;0.7805;0.5410;2;3;TF-IDF
ID_5370050614825156;0.3251;0.2149;0.4000;0.2000;0.1000;0.0571;0.0571;0.0571;0.0400;0.5870;0.7330;0.0400;0.6413;0.7204;3;4;TF-IDF
ID_1602277501575415;0.1714;0.1587;0.6000;0.3000;0.2000;0.1000;0.1000;0.1333;0.0700;0.4630;0.5900;0.0770;0.6728;0.5834;3;4;TF-IDF
ID_1519722333222743;0.4526;0.5247;0.4000;0.5000;0.4500;0.0870;0.2174;0.3913;0.1032;0.5691;0.5959;0.1951;0.7713;0.6658;6;10;TF-IDF
ID_0198281726965444;0.0694;0.2286;0.0000;0.1000;0.3000;0.0000;0.0455;0.2727;0.0057;0.7737;0.5620;0.0653;0.8230;0.6347;1;6;TF-IDF
ID_2397508258376320;0.0000;0.2379;0.0000;0.0000;0.3000;0.0000;0.0000;0.3750;0.0000;0.9375;0.5440;0.0783;0.9500;0.5838;0;6;TF-IDF
ID_2169077750473763;0.4389;0.4491;0.4000;0.4000;0.4000;0.0741;0.1481;0.2963;0.1028;0.6691;0.5462;0.1711;0.8456;0.6356;6;12;TF-IDF
ID_0737720586420784;0.0784;0.2329;0.0000;0.1000;0.3000;0.0000;0.0192;0.1154;0.0032;0.5574;0.5271;0.0294;0.6885;0.5831;1;6;TF-IDF
ID_1666847480524681;0.3558;0.3516;0.2000;0.3000;0.3500;0.0233;0.0698;0.1628;0.0368;0.8649;0.5757;0.0697;0.9189;0.5790;3;7;TF-IDF
ID_0143397497562314;0.4480;0.4989;0.4000;0.4000;0.5000;0.0513;0.1026;0.2564;0.0597;0.8238;0.5497;0.1305;0.8811;0.5840;4;10;TF-IDF
ID_3243382843704500;0.2083;0.2018;0.4000;0.3000;0.2500;0.0909;0.1364;0.2273;0.0447;0.4000;0.6658;0.0688;0.5143;0.6549;3;5;TF-IDF
ID_7908961016619339;0.3309;0.4021;0.4000;0.4000;0.4500;0.0909;0.1818;0.4091;0.0864;0.5143;0.5761;0.1954;0.6429;0.5488;4;9;TF-IDF
ID_0612547523125517;0.3152;0.3510;0.4000;0.2000;0.3000;0.0667;0.0667;0.2000;0.0467;0.8034;0.5944;0.0897;0.8483;0.5951;3;7;TF-IDF
ID_7483948147827075;0.4697;0.3815;0.2000;0.4000;0.2500;0.0370;0.1481;0.1852;0.0797;0.7044;0.5180;0.0906;0.7830;0.5556;6;7;TF-IDF
ID_7254377052595883;0.2770;0.4181;0.4000;0.4000;0.5000;0.0952;0.1905;0.4762;0.0799;0.7866;0.6093;0.2084;0.8171;0.6029;4;11;TF-IDF
ID_8273262094488441;0.3576;0.4064;0.6000;0.6000;0.4500;0.0882;0.1765;0.2647;0.1076;0.5098;0.6252;0.1621;0.6667;0.6612;7;10;TF-IDF
ID_7525404075009709;0.2673;0.3504;0.4000;0.2000;0.3500;0.0588;0.0588;0.2059;0.0490;0.8393;0.5872;0.0956;0.9196;0.5912;2;7;TF-IDF
ID_2659526671827929;0.7702;0.7580;0.8000;0.7000;0.7500;0.0800;0.1400;0.3000;0.1233;0.6312;0.5472;0.2412;0.6970;0.5736;7;15;TF-IDF
ID_3376750892363066;0.4035;0.3457;0.4000;0.3000;0.3000;0.0690;0.1034;0.2069;0.0722;0.6162;0.5890;0.1065;0.6667;0.6297;3;6;TF-IDF
ID_3832957669189657;0.6718;0.5401;0.6000;0.6000;0.4500;0.0882;0.1765;0.2647;0.1411;0.5884;0.5441;0.1877;0.6762;0.6368;6;9;TF-IDF
ID_6985916875607463;0.2048;0.2021;0.4000;0.2000;0.2000;0.0800;0.0800;0.1600;0.0333;0.7468;0.4442;0.0493;0.8301;0.5155;2;4;TF-IDF
ID_0271756813168869;0.2500;0.3716;0.2000;0.1000;0.1000;0.2000;0.2000;0.4000;0.0500;0.9000;0.6514;0.0864;1.0000;0.6618;2;3;TF-IDF
ID_3663976246405654;0.1446;0.1887;0.2000;0.2000;0.2500;0.0556;0.1111;0.2778;0.0250;0.6864;0.6621;0.0654;0.7545;0.6728;2;6;TF-IDF
ID_6175285839739641;0.5203;0.5370;0.6000;0.6000;0.5500;0.1304;0.2609;0.4783;0.1764;0.7577;0.6277;0.2958;0.8954;0.6286;6;12;TF-IDF
ID_4746511137641620;0.5740;0.5242;0.6000;0.5000;0.5000;0.0750;0.1250;0.2500;0.0886;0.6283;0.6726;0.1493;0.6911;0.6791;5;10;TF-IDF
ID_2247991541439424;0.2172;0.2610;0.2000;0.3000;0.4000;0.0270;0.0811;0.2162;0.0419;0.6889;0.7001;0.1016;0.7333;0.6638;5;10;TF-IDF
ID_2762547320425528;0.1299;0.2290;0.2000;0.1000;0.2000;0.0500;0.0500;0.2000;0.0167;0.6050;0.5767;0.0401;0.7131;0.6194;2;6;TF-IDF
ID_3675336131283739;0.5767;0.5172;0.6000;0.6000;0.5000;0.1250;0.2500;0.4167;0.1634;0.4395;0.5338;0.2674;0.4933;0.6013;6;10;TF-IDF
ID_5136341885052869;0.0117;0.0828;0.0000;0.0000;0.1500;0.0000;0.0000;0.0968;0.0000;0.3431;0.5447;0.0130;0.5784;0.5755;1;5;TF-IDF
ID_1780902767520967;0.2426;0.1814;0.2000;0.3000;0.1500;0.0357;0.1071;0.1071;0.0342;0.5818;0.6681;0.0342;0.8182;0.6771;3;3;TF-IDF
ID_5733639342016958;0.0310;0.1070;0.0000;0.0000;0.0500;0.0000;0.0000;0.1429;0.0000;0.5000;0.5462;0.0089;0.6417;0.5480;1;2;TF-IDF
ID_6911356765220023;0.1594;0.2129;0.0000;0.3000;0.3000;0.0000;0.0882;0.1765;0.0221;0.6471;0.6477;0.0508;0.7647;0.6686;5;8;TF-IDF
ID_1254836315844697;0.5457;0.5451;0.4000;0.5000;0.4000;0.1053;0.2632;0.4211;0.1871;0.7527;0.6775;0.2524;0.8022;0.6822;6;10;TF-IDF
ID_3590884268165249;0.5200;0.4560;0.6000;0.4000;0.4000;0.0750;0.1000;0.2000;0.0799;0.5359;0.7033;0.1216;0.6449;0.6742;4;8;TF-IDF
ID_4300201078050323;0.3116;0.3168;0.4000;0.3000;0.3000;0.0526;0.0789;0.1579;0.0658;0.7564;0.5573;0.0976;0.7863;0.6050;3;6;TF-IDF
ID_2069437408328707;0.2057;0.2399;0.2000;0.2000;0.2000;0.0769;0.1538;0.3077;0.0410;0.6976;0.6285;0.0767;0.7427;0.6304;2;4;TF-IDF
ID_5653559772140199;0.5034;0.4486;0.4000;0.5000;0.4500;0.0667;0.1667;0.3000;0.1098;0.7067;0.4721;0.1730;0.7800;0.5117;5;9;TF-IDF
ID_4051248293039990;0.0814;0.0982;0.2000;0.1000;0.0500;0.1111;0.1111;0.1111;0.0278;0.6771;0.5474;0.0278;0.7604;0.5744;2;4;TF-IDF
ID_1383177933306046;0.4319;0.4337;0.4000;0.4000;0.4500;0.0588;0.1176;0.2647;0.0747;0.7025;0.5069;0.1386;0.7686;0.5403;4;9;TF-IDF
ID_8400994037688251;0.0000;0.0628;0.0000;0.0000;0.0500;0.0000;0.0000;0.1250;0.0000;0.4904;0.4751;0.0063;0.7308;0.5629;0;2;TF-IDF
ID_7421096523152034;0.0881;0.0724;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4342;0.7103;0.0000;0.4474;0.7256;2;2;TF-IDF
ID_3524890504250775;0.1102;0.1888;0.0000;0.1000;0.2000;0.0000;0.0625;0.2500;0.0078;0.8269;0.5566;0.0465;0.8496;0.6137;4;10;TF-IDF
ID_6052239712915301;0.3289;0.3627;0.4000;0.3000;0.3000;0.0588;0.0882;0.1765;0.0699;0.5965;0.5884;0.0999;0.6940;0.5842;5;8;TF-IDF
ID_6200337581440834;0.2157;0.2217;0.4000;0.4000;0.3000;0.0606;0.1212;0.1818;0.0577;0.5703;0.5555;0.0807;0.7383;0.6263;4;6;TF-IDF
ID_6405951782839858;0.1403;0.1933;0.4000;0.2000;0.2000;0.1429;0.1429;0.2857;0.0595;0.4592;0.7269;0.0958;0.5816;0.7661;3;7;TF-IDF
ID_7456235597127456;0.0688;0.1814;0.0000;0.1000;0.2000;0.0000;0.0625;0.2500;0.0069;0.8050;0.6214;0.0484;0.8468;0.6554;1;4;TF-IDF
ID_1106609472179988;0.5540;0.5582;0.8000;0.6000;0.5000;0.1053;0.1579;0.2632;0.1241;0.9274;0.6535;0.1846;0.9516;0.6576;6;10;TF-IDF
ID_7594033934995220;0.3065;0.3643;0.4000;0.3000;0.3000;0.0870;0.1304;0.2609;0.0482;0.8714;0.5482;0.0933;0.8857;0.5602;5;8;TF-IDF
ID_2293023062054998;0.4525;0.3515;0.4000;0.5000;0.3000;0.0952;0.2381;0.2857;0.1447;0.8690;0.6587;0.1598;0.9410;0.6108;6;7;TF-IDF
ID_3059520185406581;0.2154;0.2508;0.0000;0.3000;0.3000;0.0000;0.0968;0.1935;0.0243;0.7247;0.5521;0.0525;0.7532;0.5651;3;6;TF-IDF
ID_8948217221748469;0.2850;0.2986;0.4000;0.3000;0.2500;0.0690;0.1034;0.1724;0.0598;0.4107;0.5902;0.0775;0.4821;0.7496;3;5;TF-IDF
